,Topic,Time,Document
613,15,13,"[18038, 18048, 18063, 18070, 18084, 18122, 18126, 18149, 18168, 18251, 18257, 18261, 18263, 18281, 18315, 18329, 18352, 18375, 18383, 18405, 18407, 18430, 18435, 18445, 18458, 18464, 18467, 18486, 18492, 18493, 18495, 18497, 18500, 18513, 18543, 18545]"
614,15,14,"[18726, 18827, 18828, 19056, 19088, 19175, 19176, 19218, 19246, 19247, 19268, 19290, 19311, 19325, 19365, 19390, 19399, 19411, 19428, 19456, 19470, 19471, 19522, 19554, 19682, 19755, 19757, 19767, 19771, 19789, 19793, 19807, 19813, 19817, 19863, 19865, 19879, 19898]"
615,15,15,"[20176, 20282, 20331, 20358, 20379, 20469, 20532, 20721, 20723, 20754]"
616,15,16,"[20859, 20910, 20924, 20926, 20948, 20963, 20983, 21152, 21207, 21216, 21323, 21329, 21330]"
617,15,17,"[21547, 21576, 21603, 21605, 21606, 21663, 21721, 21722, 21724, 21729, 21780, 21810, 21815, 21827, 21983, 21998, 22025, 22070]"
618,15,18,"[22181, 22205, 22242, 22248, 22256, 22263, 22385, 22436, 22486, 22490, 22517, 22551, 22581, 22605, 22623, 22674, 22754, 22765, 22773, 22831, 22834, 22858, 22989, 22990, 23008, 23012, 23037]"
619,15,19,"[23245, 23391, 23439, 23440, 23487, 23603, 23698]"
620,15,20,"[23816, 23827, 23894, 23962]"
621,15,21,"[24424, 24467, 24475, 24497, 24510, 24547, 24553, 24569, 24615, 24737, 24821, 24902, 24904]"
622,15,22,"[25126, 25160, 25189, 25244, 25279, 25454, 25486, 25541, 25550]"
623,15,23,"[25746, 25747, 25781, 25803, 25837, 25838, 25840, 25899, 25957, 26060, 26120]"
624,15,24,"[26447, 26478, 26493, 26570, 26630, 26707, 26783]"
625,15,25,"[26932, 26951, 26999, 27023, 27035, 27072, 27097, 27119, 27201, 27226, 27263, 27272, 27275, 27289, 27318, 27324]"
626,15,26,"[27527, 27596, 27599, 27627, 27729, 27798, 27799, 27844, 27848, 27901, 27930, 27934, 27937, 27943, 28028]"
627,15,27,"[28196, 28284, 28345, 28356, 28380, 28468, 28600, 28655]"
628,15,28,"[28788, 28829, 28943, 28984, 29051, 29096, 29103, 29253]"
629,15,29,"[29462, 29480, 29523, 29524, 29567, 29592, 29617, 29629, 29671, 29674, 29676, 29687, 29708, 29712, 29718, 29719, 29744, 29753, 29798, 29813, 29820]"
630,15,30,"[30001, 30007, 30008, 30012, 30016, 30021, 30029, 30042, 30046, 30051, 30058, 30076, 30086, 30098, 30101, 30111, 30113, 30119, 30133, 30139, 30141, 30143, 30146, 30150, 30151, 30152, 30155, 30158, 30159, 30160, 30163, 30168, 30169, 30175, 30181, 30185, 30186, 30187, 30189, 30194, 30201, 30267, 30289, 30344, 30345, 30347, 30371, 30396, 30397, 30419, 30433, 30441, 30443, 30446, 30460, 30461, 30471, 30482, 30496, 30528]"
631,15,31,"[30698, 30699, 30720, 30723, 30835, 30843, 30938]"
632,15,32,"[31163, 31197, 31206, 31273, 31363, 31367, 31368, 31450, 31451, 31469, 31474, 31518, 31519, 31520, 31522, 31626, 31630, 31641]"
633,15,33,"[31781, 31791, 31792, 31819, 31886, 31935, 31978, 31979, 31988, 32002, 32003, 32004, 32053, 32055, 32065, 32067, 32078, 32086, 32087, 32121, 32153, 32159, 32174, 32182, 32197, 32211, 32221, 32226, 32271]"
634,15,34,"[32428, 32521, 32531, 32594, 32602, 32608, 32652, 32659, 32698, 32712, 32728, 32748, 32763, 32812, 32813, 32896, 32911, 32920]"
635,15,35,"[33063, 33075, 33092, 33135, 33136, 33145, 33163, 33192, 33217, 33238, 33249, 33253, 33256, 33266, 33282, 33284, 33286, 33287, 33288, 33297, 33299, 33304, 33305, 33310, 33315, 33332, 33336, 33339, 33345, 33346, 33353, 33360, 33363, 33367, 33375, 33376, 33377, 33378, 33385, 33386, 33390, 33399, 33409, 33410, 33414, 33415, 33423, 33428, 33441, 33442, 33445, 33468, 33472, 33473, 33476, 33488, 33520, 33537]"
636,15,36,"[33680, 33702, 33708, 33732, 33742, 33748, 33756, 33785, 33839, 33867, 33868, 33869, 33875, 33966, 34024, 34043, 34065, 34081, 34084, 34107, 34130, 34156, 34172, 34180]"
637,15,37,"[34305, 34316, 34359, 34360, 34375, 34401, 34449, 34496, 34541, 34542, 34561, 34565, 34620, 34653, 34675, 34708, 34710, 34729, 34739, 34740, 34770]"
638,15,38,"[34906, 34918, 34919, 34922, 34952, 35044, 35095, 35172, 35202, 35217, 35350, 35352, 35379, 35387]"
639,15,39,"[35579, 35609, 35621]"
640,16,0,[]
641,16,1,"[148, 155, 186, 218, 281, 296, 298, 310, 314, 316, 320, 321, 327, 338, 385, 390, 391, 422, 435, 473, 484, 486, 490, 519, 548, 563, 565, 566, 588, 591, 612, 614, 620, 642, 673, 717, 747, 760, 764, 781, 784, 787, 802, 805, 808, 837, 852, 854, 892, 933, 959, 991, 1099, 1106, 1166, 1171, 1229, 1239, 1306, 1309, 1352, 1377, 1384, 1389, 1390, 1391, 1393, 1396, 1409, 1412, 1418, 1421, 1424, 1430, 1433, 1434, 1438, 1440, 1443, 1444, 1445, 1479, 1488, 1514, 1518, 1528, 1529, 1531, 1540, 1542, 1548, 1566, 1583, 1588, 1600, 1624, 1635, 1641, 1651, 1667, 1674, 1675, 1698, 1723, 1724, 1725, 1734, 1739, 1759, 1781, 1787, 1793, 1803, 1804, 1808, 1814, 1823, 1832, 1841, 1845, 1859, 1866, 1875, 1878, 1924, 1925, 1928, 1939, 1974, 2035, 2085, 2102, 2103, 2108, 2129, 2144, 2153, 2172, 2204, 2210, 2221, 2249, 2348, 2353, 2356, 2370, 2376, 2424, 2456, 2481, 2504, 2518, 2525, 2528, 2540, 2545, 2563, 2565, 2610, 2619, 2628, 2642, 2659, 2742, 2749, 2754, 2794, 2795, 2924, 3013, 3031, 3035, 3067, 3068, 3097, 3127, 3160, 3250, 3367, 3389, 3399, 3447, 3451, 3506, 3528, 3571, 3655, 3660, 3753, 3768, 3773, 3774, 3781, 3783, 3838, 3914, 3915, 3970, 4011, 4020, 4103, 4119, 4177, 4307, 4309, 4350, 4401, 4411, 4417, 4455, 4471, 4475, 4505, 4516, 4552, 4570, 4601, 4605, 4618, 4630, 4631, 4635, 4655, 4656, 4657, 4658, 4673, 4733, 4745, 4868, 4880, 4898, 4906, 4938, 4944, 4957, 5009, 5036, 5087, 5156, 5235, 5248, 5340, 5637, 5748, 5776, 5849, 5921, 5964, 5969, 6140, 6151, 6178, 6224, 6320, 6342, 6540, 6544, 6545, 6558, 6598, 6620, 6777, 6806, 6851, 6852, 6957, 6986, 7002, 7005, 7047, 7084, 7140, 7228, 7248, 7259, 7292, 7300, 7301, 7303, 7347, 7353, 7374, 7386, 7443, 7458, 7478, 7500, 7524, 7565, 7578, 7634]"
642,16,2,"[9418, 9433, 9481, 9623, 9651, 9677, 9884, 9893, 9918, 9950, 9979, 10094, 10178, 10204, 10217, 10247, 10343, 10369, 10426, 10524, 10525, 10542, 10608, 10611, 10637, 10690, 10691, 10791, 10795, 10802, 10898, 10993, 11002, 11041, 11070, 11080, 11112, 11124, 11126, 11162, 11240, 11396]"
643,16,3,"[11606, 11675, 11678, 11731, 11757, 11780, 11800, 11809, 11836, 11861, 11883, 11925, 11992, 11994, 12011, 12012, 12013, 12014, 12023, 12028, 12029, 12030, 12034, 12046, 12048, 12050, 12054, 12056, 12057, 12059, 12064, 12065, 12067, 12070, 12081]"
644,16,4,"[12200, 12201, 12210, 12216, 12233, 12244, 12260, 12311, 12343, 12486, 12487, 12506, 12514]"
645,16,5,"[12844, 12865, 12881, 12899, 12931, 12941, 12977, 13016, 13046, 13055, 13094, 13141, 13233, 13270, 13293]"
646,16,6,"[13413, 13433, 13451, 13469, 13498, 13505, 13547, 13548, 13549, 13550, 13551, 13552, 13553, 13554, 13555, 13556, 13557, 13558, 13565, 13568, 13569, 13570, 13571, 13573, 13575, 13622, 13663, 13689, 13862]"
647,16,7,"[14018, 14096, 14131, 14362, 14366, 14436, 14473]"
648,16,8,"[14636, 14683, 14707, 14747, 14755, 14926, 15056, 15090]"
649,16,9,"[15297, 15406, 15419, 15431, 15499, 15560, 15581, 15645, 15656, 15705, 15789]"
650,16,10,"[16025, 16062, 16063, 16092, 16100, 16124, 16156, 16167, 16170, 16223, 16284, 16288, 16439, 16477, 16478, 16479, 16485, 16486, 16543, 16545, 16573, 16624, 16637, 16638, 16710]"
651,16,11,"[16899, 16947, 16950, 16981, 17064, 17106, 17202, 17219, 17268, 17379, 17395]"
652,16,12,"[17597, 17636, 17730, 17778, 17815, 17848, 17886]"
653,16,13,"[18069, 18123, 18244, 18303, 18351, 18376, 18417, 18453, 18466, 18483, 18491, 18546]"
654,16,14,"[18763, 18904, 18960, 19005, 19134, 19182, 19252, 19259, 19285, 19287, 19291, 19294, 19299, 19305, 19306, 19308, 19314, 19320, 19328, 19332, 19341, 19347, 19351, 19353, 19358, 19363, 19372, 19377, 19391, 19394, 19404, 19405, 19421, 19443, 19447, 19452, 19454, 19468, 19489, 19490, 19494, 19497, 19507, 19511, 19518, 19530, 19531, 19532, 19598, 19603, 19631, 19671, 19697, 19701, 19770, 19810]"
655,16,15,"[20334, 20369, 20462, 20623, 20665, 20671, 20694]"
656,16,16,"[20879, 21040, 21076, 21117, 21182, 21220, 21264, 21284, 21345]"
657,16,17,"[21669, 21690, 21737, 21860, 21982, 22009, 22011, 22014, 22027]"
658,16,18,"[22268, 22274, 22325, 22386, 22391, 22422, 22533, 22541, 22577, 22608, 22610, 22651, 22673, 22681, 22699, 22733, 22785, 22806, 22849, 22856, 22857, 22930, 22941, 23004, 23055, 23057]"
659,16,19,"[23188, 23308, 23333, 23337, 23343, 23405, 23446, 23453, 23472, 23490, 23495, 23514, 23559, 23641, 23653]"
660,16,20,"[23854, 23857, 23906, 23960, 24000, 24004, 24041, 24172, 24185, 24205, 24209, 24229, 24277]"
661,16,21,"[24410, 24576, 24590, 24608, 24632, 24704, 24707]"
662,16,22,"[25134, 25202, 25222, 25283, 25348, 25446]"
663,16,23,"[25752, 25753, 25805, 25856, 26027, 26251]"
664,16,24,"[26375, 26429, 26440, 26454, 26726, 26729, 26739, 26749, 26770]"
665,16,25,"[26903, 26911, 26926, 26962, 27021, 27133, 27134, 27197, 27323]"
666,16,26,"[27537, 27724, 27725, 27836, 27853, 27973, 28001, 28031]"
667,16,27,"[28178, 28208, 28231, 28253, 28372, 28377, 28389, 28408, 28430, 28452, 28453, 28458, 28475, 28480, 28482, 28484, 28502, 28511, 28535, 28537, 28544, 28566, 28593, 28594, 28602, 28606, 28622, 28648, 28661]"
668,16,28,"[28812, 28827, 28843, 28916, 28928, 29012, 29209, 29225, 29250]"
669,16,29,"[29373, 29386, 29430, 29431, 29460, 29464, 29465, 29476, 29497, 29515, 29556, 29650, 29654, 29656, 29747, 29772, 29855, 29878]"
670,16,30,"[29995, 30025, 30026, 30040, 30080, 30196, 30197, 30200, 30202, 30203, 30204, 30205, 30218, 30315, 30329, 30356, 30393, 30394, 30415, 30416, 30423, 30432, 30465, 30470, 30523]"
671,16,31,"[30637, 30651, 30728, 30729, 30821, 30909, 31044]"
672,16,32,"[31149, 31167, 31168, 31194, 31200, 31201, 31226, 31234, 31235, 31239, 31511, 31529, 31550, 31614, 31627]"
673,16,33,"[31833, 31863, 31904, 31915, 31916, 31919, 31920, 31921, 31948, 32034, 32054, 32076, 32198, 32204, 32217, 32232, 32301]"
674,16,34,"[32420, 32421, 32487, 32625, 32644, 32651, 32653, 32654, 32665, 32667, 32873, 32909, 32916]"
675,16,35,"[33079, 33132, 33134, 33161, 33171, 33188, 33198, 33209, 33214, 33219, 33232, 33233, 33234, 33241, 33269, 33290, 33300, 33395, 33469, 33501, 33567]"
676,16,36,"[33674, 33677, 33678, 33681, 33684, 33685, 33686, 33688, 33692, 33693, 33695, 33701, 33704, 33706, 33711, 33712, 33713, 33714, 33719, 33724, 33725, 33727, 33728, 33729, 33731, 33736, 33737, 33739, 33743, 33744, 33745, 33746, 33749, 33763, 33764, 33766, 33773, 33777, 33779, 33791, 33792, 33795, 33796, 33797, 33803, 33809, 33810, 33823, 33826, 33827, 33851, 33860, 33864, 33870, 33871, 33876, 33881, 33884, 33888, 33912, 33919, 33932, 33934, 33940, 33946, 33948, 33951, 33957, 33967, 33977, 33979, 33983, 33990, 34008, 34009, 34017, 34034, 34038, 34055, 34066, 34067, 34094, 34125, 34126, 34150, 34151, 34174]"
677,16,37,"[34289, 34296, 34304, 34376, 34378, 34379, 34387, 34399, 34405, 34434, 34482, 34512, 34548, 34594, 34670, 34683, 34712, 34725, 34727, 34730, 34749, 34771, 34772, 34777, 34785, 34793]"
678,16,38,"[34920, 34931, 34941, 34965, 34993, 35009, 35016, 35017, 35048, 35091, 35115, 35125, 35126, 35143, 35205, 35274, 35288, 35297, 35304, 35396]"
679,16,39,[35631]
680,17,0,[]
681,17,1,"[42, 59, 88, 126, 181, 192, 230, 243, 258, 311, 323, 324, 360, 364, 377, 415, 420, 443, 453, 454, 476, 479, 480, 483, 510, 546, 609, 625, 639, 645, 667, 680, 700, 739, 751, 767, 831, 871, 967, 989, 994, 1037, 1039, 1040, 1065, 1085, 1088, 1089, 1090, 1181, 1192, 1204, 1220, 1235, 1265, 1298, 1326, 1329, 1331, 1340, 1350, 1388, 1448, 1502, 1536, 1555, 1559, 1568, 1573, 1577, 1611, 1615, 1642, 1646, 1680, 1694, 1805, 1827, 1844, 1916, 1970, 1988, 2003, 2016, 2019, 2030, 2070, 2110, 2127, 2136, 2203, 2255, 2275, 2331, 2347, 2368, 2470, 2514, 2592, 2631, 2679, 2773, 2774, 2820, 2857, 2911, 2947, 3019, 3052, 3077, 3091, 3123, 3188, 3197, 3303, 3306, 3311, 3372, 3435, 3450, 3463, 3475, 3591, 3646, 3697, 4030, 4050, 4060, 4154, 4213, 4217, 4363, 4474, 4491, 4513, 4580, 4629, 4638, 4721, 4751, 4756, 4778, 4786, 4836, 4949, 4987, 4989, 5133, 5196, 5200, 5204, 5205, 5218, 5272, 5333, 5404, 5440, 5457, 5459, 5638, 5688, 5702, 5706, 5740, 5744, 5754, 5803, 5880, 5900, 5950, 5967, 5994, 6010, 6037, 6039, 6121, 6153, 6207, 6235, 6271, 6274, 6304, 6370, 6378, 6435, 6486, 6518, 6529, 6595, 6633, 6682, 6718, 6773, 6780, 6811, 6849, 6864, 6867, 6893, 6944, 6981, 7001, 7012, 7045, 7097, 7098, 7116, 7119, 7146, 7161, 7232, 7233, 7286, 7311, 7320, 7329, 7354, 7364, 7368, 7378, 7401, 7402, 7408, 7440, 7442, 7469, 7473, 7490, 7501, 7511, 7526, 7566, 7580, 7581, 7582, 7607, 7624, 7625, 7654, 7684, 7703]"
682,17,2,"[9292, 9302, 9340, 9413, 9420, 9449, 9489, 9492, 9517, 9533, 9591, 9645, 9656, 9729, 9781, 9821, 9880, 9931, 9992, 10022, 10026, 10034, 10047, 10060, 10068, 10116, 10148, 10189, 10211, 10220, 10229, 10251, 10268, 10293, 10298, 10318, 10355, 10447, 10462, 10475, 10530, 10531, 10631, 10755, 10784, 10785, 10796, 10807, 10842, 10911, 10918, 11044, 11090, 11135, 11164, 11175, 11195, 11242, 11291, 11348, 11369, 11386, 11394, 11398, 11399, 11401, 11402, 11405, 11475, 11476]"
683,17,3,"[11656, 11719, 11723, 11766, 11815, 11871, 11940, 11978, 11991, 12031, 12053, 12071, 12076]"
684,17,4,"[12193, 12194, 12199, 12223, 12290, 12296, 12346, 12347, 12351, 12354, 12386, 12437, 12491, 12503, 12511, 12520, 12552, 12553, 12567, 12575, 12581, 12582, 12673]"
685,17,5,"[12804, 12806, 12824, 12832, 12842, 12870, 12872, 12891, 12901, 12936, 12952, 13002, 13003, 13033, 13048, 13051, 13081, 13083, 13102, 13149, 13151, 13210, 13215, 13223, 13238, 13286, 13287, 13289, 13290]"
686,17,6,"[13425, 13440, 13450, 13455, 13468, 13504, 13514, 13533, 13579, 13581, 13635, 13691, 13692, 13734, 13793, 13827, 13844]"
687,17,7,"[14001, 14006, 14019, 14020, 14037, 14150, 14185, 14221, 14234, 14272, 14284, 14296, 14304, 14314, 14389, 14390, 14407, 14427, 14484]"
688,17,8,"[14784, 14803, 14858, 14859, 14947, 14951, 14965, 14966, 14984, 14989, 15000, 15004, 15020, 15052, 15058, 15071, 15074, 15077, 15099]"
689,17,9,"[15213, 15238, 15239, 15246, 15275, 15346, 15357, 15358, 15360, 15370, 15373, 15411, 15413, 15459, 15469, 15478, 15490, 15514, 15522, 15523, 15530, 15563, 15569, 15575, 15579, 15619, 15633, 15639, 15651, 15657, 15701, 15774, 15785]"
690,17,10,"[16058, 16071, 16073, 16088, 16157, 16178, 16201, 16230, 16241, 16251, 16268, 16273, 16274, 16301, 16315, 16336, 16347, 16355, 16361, 16400, 16408, 16409, 16627, 16641, 16648, 16657, 16676, 16693, 16702, 16723, 16743, 16767, 16768, 16772]"
691,17,11,"[16898, 16922, 17027, 17032, 17034, 17089, 17176, 17178, 17182, 17221, 17226, 17289, 17296, 17313, 17338, 17353, 17354, 17405]"
692,17,12,"[17575, 17577, 17599, 17737, 17748, 17833, 17839, 17842, 17878, 17879, 17884, 17893, 17898, 17903, 17905]"
693,17,13,"[18059, 18062, 18066, 18072, 18089, 18132, 18135, 18139, 18197, 18212, 18233, 18247, 18273, 18284, 18324, 18328, 18330, 18338, 18341, 18390, 18393, 18404, 18420, 18429, 18442, 18488, 18490, 18503, 18515, 18516, 18519, 18521, 18527]"
694,17,14,"[18699, 18712, 18801, 18806, 18813, 18825, 18835, 18850, 18897, 19038, 19068, 19174, 19234, 19262, 19280, 19288, 19327, 19337, 19395, 19402, 19415, 19461, 19478, 19529, 19561, 19566, 19576, 19634, 19641, 19648, 19650, 19656, 19662, 19665, 19689, 19698, 19711, 19714, 19735, 19736, 19769, 19779, 19833, 19834, 19859, 19860, 19861, 19862, 19886]"
695,17,15,"[20127, 20133, 20134, 20175, 20194, 20213, 20215, 20233, 20240, 20242, 20273, 20312, 20316, 20328, 20346, 20401, 20467, 20472, 20517, 20541, 20546, 20547, 20549, 20567, 20593, 20614, 20646, 20651, 20652, 20661, 20682]"
696,17,16,"[20883, 20887, 20939, 20960, 20977, 21000, 21015, 21071, 21153, 21194, 21201, 21209, 21214, 21279, 21296, 21304, 21354]"
697,17,17,"[21467, 21495, 21511, 21525, 21531, 21573, 21598, 21610, 21618, 21648, 21680, 21687, 21692, 21696, 21800, 21814, 21822, 21832, 21838, 21881, 21922, 21975, 21988, 22008, 22037, 22071]"
698,17,18,"[22186, 22217, 22233, 22267, 22361, 22368, 22373, 22377, 22392, 22474, 22476, 22478, 22523, 22585, 22586, 22595, 22634, 22650, 22656, 22670, 22675, 22676, 22712, 22716, 22742, 22764, 22859, 22888, 22898, 22929, 23039, 23041]"
699,17,19,"[23210, 23290, 23309, 23344, 23349, 23356, 23395, 23498, 23555, 23556, 23570, 23587, 23609, 23664, 23665, 23689, 23695]"
700,17,20,"[23830, 23895, 23903, 23948, 23955, 23970, 24025, 24058, 24156, 24189, 24217, 24300]"
701,17,21,"[24422, 24524, 24550, 24675, 24702, 24712, 24734, 24780, 24825, 24826, 24846, 24871, 24881]"
702,17,22,"[25183, 25186, 25199, 25201, 25210, 25294, 25350, 25358, 25373, 25477, 25487, 25517, 25539, 25553, 25574, 25624]"
703,17,23,"[25785, 25794, 25799, 25800, 25841, 25852, 25859, 25947, 26032, 26123, 26129, 26167, 26189, 26229]"
704,17,24,"[26370, 26442, 26501, 26554, 26627, 26642, 26685, 26694, 26699, 26712, 26733, 26748, 26773]"
705,17,25,"[26924, 26941, 27024, 27025, 27039, 27078, 27103, 27111, 27151, 27152, 27175, 27194, 27271, 27317, 27332, 27333, 27334, 27349, 27377, 27381, 27385]"
706,17,26,"[27531, 27592, 27601, 27637, 27638, 27642, 27707, 27744, 27807, 27843, 27874, 27899, 27915, 27986, 27993, 28037]"
707,17,27,"[28224, 28232, 28252, 28298, 28299, 28306, 28355, 28365, 28437, 28438, 28466, 28483, 28515, 28526, 28572, 28579, 28611, 28631, 28641, 28662]"
708,17,28,"[28773, 28817, 28962, 29009, 29019, 29020, 29022, 29028, 29091, 29092]"
709,17,29,"[29364, 29383, 29437, 29472, 29488, 29551, 29559, 29582, 29604, 29615, 29616, 29618, 29659, 29682, 29691, 29808, 29862, 29868]"
710,17,30,"[29996, 30017, 30054, 30059, 30060, 30093, 30207, 30228, 30268, 30276, 30325, 30340, 30362, 30392, 30421, 30426, 30459, 30464, 30472, 30493, 30504]"
711,17,31,"[30629, 30644, 30705, 30727, 30736, 30745, 30777, 30785, 30786, 30822, 30847, 30851, 30861, 30885, 30886, 30894, 30895, 30905, 30906, 30935, 30947, 30961, 31016, 31024, 31037]"
712,17,32,"[31158, 31175, 31186, 31246, 31247, 31248, 31261, 31297, 31346, 31347, 31348, 31358, 31413, 31420, 31459, 31465, 31516, 31523, 31525, 31558, 31559, 31577, 31582, 31585, 31595, 31632, 31633, 31638]"
713,17,33,"[31765, 31768, 31794, 31809, 31814, 31817, 31875, 31944, 31945, 31954, 31999, 32030, 32041, 32044, 32063, 32071, 32072, 32164, 32205, 32228, 32235, 32268]"
714,17,34,"[32422, 32467, 32470, 32493, 32534, 32576, 32578, 32599, 32600, 32611, 32620, 32655, 32750, 32762, 32772, 32802, 32817, 32851, 32875, 32898, 32902, 32908]"
715,17,35,"[33042, 33091, 33130, 33131, 33147, 33210, 33308, 33330, 33331, 33343, 33424, 33496, 33530]"
716,17,36,"[33754, 33759, 33760, 33778, 33816, 33820, 33821, 33838, 33861, 33890, 33895, 33968, 33981, 34015, 34021, 34071, 34131, 34157, 34171]"
717,17,37,"[34288, 34337, 34350, 34354, 34356, 34421, 34424, 34433, 34446, 34456, 34462, 34470, 34507, 34511, 34522, 34539, 34545, 34634, 34734, 34735, 34768, 34783]"
718,17,38,"[34898, 34911, 34973, 34988, 34990, 35026, 35059, 35065, 35116, 35179, 35213, 35234, 35282, 35289, 35290, 35313, 35370, 35375, 35400]"
719,17,39,"[35536, 35553, 35562, 35567, 35582, 35673]"
720,18,0,[]
721,18,1,"[43, 47, 68, 78, 81, 116, 205, 234, 339, 373, 374, 423, 459, 587, 619, 676, 694, 740, 748, 782, 796, 816, 821, 841, 878, 899, 928, 961, 962, 1043, 1054, 1117, 1162, 1230, 1236, 1351, 1353, 1366, 1382, 1403, 1411, 1415, 1419, 1426, 1437, 1442, 1462, 1467, 1470, 1474, 1475, 1486, 1493, 1498, 1499, 1500, 1503, 1504, 1511, 1512, 1520, 1575, 1633, 1634, 1643, 1648, 1652, 1655, 1659, 1690, 1691, 1708, 1728, 1735, 1744, 1746, 1766, 1770, 1775, 1790, 1807, 1824, 1842, 1848, 1883, 1884, 1887, 1889, 1927, 1930, 1938, 1954, 1968, 1997, 2046, 2058, 2078, 2083, 2084, 2095, 2138, 2152, 2156, 2178, 2179, 2180, 2181, 2191, 2194, 2211, 2212, 2224, 2230, 2242, 2247, 2272, 2285, 2297, 2315, 2316, 2319, 2321, 2355, 2390, 2428, 2429, 2452, 2466, 2489, 2500, 2527, 2562, 2585, 2586, 2627, 2674, 2680, 2699, 2724, 2728, 2733, 2744, 2755, 2780, 2784, 2803, 2817, 2832, 2915, 2966, 2979, 2986, 2995, 3011, 3027, 3040, 3042, 3044, 3050, 3066, 3092, 3108, 3113, 3122, 3144, 3239, 3260, 3273, 3341, 3343, 3350, 3378, 3401, 3421, 3453, 3471, 3480, 3492, 3563, 3570, 3572, 3580, 3598, 3634, 3643, 3658, 3669, 3692, 3714, 3741, 3799, 3829, 3875, 3913, 3928, 3938, 3958, 4018, 4024, 4034, 4070, 4076, 4079, 4082, 4113, 4131, 4153, 4169, 4176, 4189, 4191, 4215, 4266, 4390, 4395, 4396, 4423, 4469, 4501, 4504, 4508, 4523, 4544, 4602, 4609, 4610, 4701, 4735, 4781, 4841, 4850, 4890, 4904, 4909, 4951, 4956, 5071, 5095, 5103, 5107, 5115, 5148, 5171, 5174, 5194, 5273, 5289, 5347, 5362, 5374, 5375, 5418, 5423, 5426, 5443, 5444, 5454, 5483, 5495, 5536, 5539, 5546, 5575, 5634, 5660, 5666, 5667, 5674, 5698, 5752, 5753, 5834, 5836, 5870, 5875, 5887, 5911, 5915, 5948, 5961, 5997, 6000, 6002, 6003, 6025, 6046, 6049, 6054, 6061, 6062, 6098, 6120, 6132, 6156, 6275, 6330, 6404, 6445, 6485, 6489, 6492, 6495, 6496, 6568, 6570, 6617, 6668, 6677, 6683, 6703, 6721, 6728, 6738, 6794, 6797, 6820, 6876, 7023, 7041, 7054, 7069, 7108, 7110, 7148, 7173, 7179, 7197, 7214, 7221, 7290, 7357, 7358, 7381, 7398, 7411, 7481, 7498, 7505, 7556, 7572, 7573, 7608, 7613, 7631, 7717]"
722,18,2,"[9285, 9288, 9381, 9398, 9440, 9444, 9456, 9472, 9486, 9511, 9535, 9540, 9649, 9666, 9700, 9723, 9742, 9747, 9802, 9812, 9867, 9916, 9922, 9960, 9966, 9967, 9972, 9999, 10021, 10096, 10160, 10225, 10234, 10236, 10275, 10295, 10306, 10311, 10326, 10327, 10347, 10382, 10390, 10391, 10400, 10421, 10434, 10464, 10486, 10590, 10610, 10621, 10647, 10739, 10772, 10828, 10840, 10848, 10876, 10891, 10892, 11013, 11053, 11084, 11104, 11111, 11142, 11166, 11224, 11288, 11302, 11331, 11341, 11366, 11368, 11389, 11397, 11441, 11477, 11489]"
723,18,3,"[11593, 11600, 11641, 11681, 11692, 11701, 11704, 11733, 11736, 11760, 11765, 11813, 11865, 11894, 11899, 11906, 11921, 11959, 11968, 12001, 12061, 12086]"
724,18,4,"[12196, 12229, 12247, 12248, 12249, 12358, 12362, 12363, 12366, 12371, 12377, 12380, 12457, 12501, 12523, 12560, 12564, 12565, 12569, 12571, 12573, 12576, 12601, 12637]"
725,18,5,"[12798, 12808, 12823, 12831, 12849, 12861, 12873, 12885, 12892, 12981, 13034, 13037, 13043, 13054, 13067, 13069, 13086, 13088, 13126, 13136, 13152, 13226, 13244, 13264, 13279, 13280, 13301, 13302]"
